id,city,cc1,minrate,nr_rooms,checkin,default_comm_lang,office_id,km_from_city_center,first_opened,payment_method,star_rating,hotel_type 
4518,Nice,fr,0,1,15:00,fr,378,1,02/04/2014,"ca, bt,",3,Apartment
103595,Milano,it,184.24,1,11:30,it,221,13,12/11/2015,"cc, ca, bt",,Apartment
75193,Roma,it,320.46,1,15:00,xu,13,7,5/29/15,"cc,ca",3,Apartment
60544,Roma,it,0,1,16:00,NA,13,5,3/17/15,"cc,bt",5,Apartment
44178,Paris,fr,0,3,16:00,xu,4,15,1/21/15,"cc,bt",1,Apartment
103047,Roma,it,0,1,12:00,it,13,3,2/18/16,"cc,ca,bt,bc",1,Apartment
70281,Roma,it,98,1,15:00,it,13,1,5/21/15,"ca, bt,",5,Apartment
42929,Florence,it,0,1,14:00,xu,279,0,11/18/14,ca,5,Apartment
50922,Paris,fr,0,1,15:00,fr,4,12,12/17/14,"cc,ca",3,Apartment
93892,Paris,fr,123.97,1,13:00,fr,4,11,9/17/15,"cc, ca, bt",1,Apartment
112028,Lyon,fr,63.7,1,14:00,fr,186,0,2/18/16,"cc,ca",3,Apartment
59835,Palermo,it,0,2,10:30,it,326,13,03/09/2015,"cc, ca, bt",3,Bed and Breakfast
51806,Florence,it,122.5,1,15:00,it,279,4,12/29/14,"cc, ca, bt",3,Apartment
88605,Milano,it,98,1,15:00,it,221,15,7/30/15,"ca, bt,",5,Apartment
64917,Milano,it,0,1,14:00,it,221,15,4/23/15,"cc,ca",3,Apartment
68273,Paris,fr,0,1,14:00,en,4,3,5/27/15,ca,5,Apartment
16811,Paris,fr,0,1,14:00,fr,4,8,5/21/14,"cc, ca, bt",3,Apartment
81489,Palermo,it,0,1,12:00,it,326,13,6/24/15,"cc,ca,bt,bc",5,Apartment
99143,Lyon,fr,0,1,16:00,NA,186,0,11/09/2015,"cc, ca, bt",3,Apartment
40483,Cannes,fr,392,1,10:00,en,378,1,10/16/14,"cc,ca,bt,bc",,Apartment
4791,Paris,fr,323.4,93,14:30,fr,4,9,1/27/14,"cc,bt",3,Hotel
27098,Florence,it,0,1,16:00,NA,279,6,08/12/2014,"cc,bt",3,Apartment
52923,Roma,it,0,1,13:00,it,13,8,01/09/2015,"ca, bt,",5,Apartment
92378,Milano,it,24.5,13,14:00,xu,221,5,09/11/2015,"cc, ca, bt",5,Hostel
105026,Roma,it,76.9594,1,12:30,it,13,1,02/03/2016,"cc, ca, bt",,Holiday home
67477,Roma,it,0,1,15:00,it,13,1,4/23/15,ca,4,Apartment
44288,Milano,it,161.7294,1,14:00,xu,221,2,11/20/14,"cc,ca,bt,bc",1,Apartment
101236,Nice,fr,63.7,3,14:00,fr,378,10,11/05/2015,"cc,ca,bt,bc",5,Guest house
59442,Cannes,fr,48.02,3,15:00,fr,378,0,4/13/15,"cc,ca,bt,bc",,Apartment
67489,Paris,fr,293.02,1,15:30,fr,4,0,4/27/15,"cc, ca, bt",1,Apartment
103872,Milano,it,63.7,4,14:00,it,221,1,12/13/15,"ca, bt,",1,Guest house
115670,Paris,fr,0,1,16:00,fr,4,15,3/29/16,"ca, bt,",4,Apartment
85869,Roma,it,0,1,14:00,NA,13,1,08/06/2015,"cc,bt",,Apartment
70406,Palermo,it,15.582,6,12:00,it,326,8,05/06/2015,bc,5,Guest house
112029,Florence,it,147,5,14:30,it,279,2,3/16/16,bc,,Apartment
33484,Milano,it,57.82,1,15:00,it,221,14,09/03/2014,"cc,ca,bt,bc",5,Apartment
27832,Paris,fr,415.52,1,15:00,fr,4,3,8/20/14,"cc,ca",1,Apartment
108394,Nice,fr,119.56,1,17:00,fr,378,3,1/21/16,ca,2,Apartment
67212,Nice,fr,0,1,16:00,fr,378,1,4/24/15,"cc,ca",5,Apartment
106186,Milano,it,78.4,1,12:00,it,221,0,01/09/2016,ca,,Apartment
87372,Cannes,fr,135.2988,1,16:00,fr,378,0,7/29/15,"cc,ca",3,Apartment
105016,Roma,it,0,1,14:00,it,13,6,01/09/2016,"ca, bt,",5,Apartment
77279,Nice,fr,0,1,12:00,fr,378,0,06/04/2015,"cc,bt",1,Apartment
84679,Roma,it,117.6,1,13:00,it,13,4,7/17/15,"cc, ca, bt",,Apartment
40824,Palermo,it,73.5,1,13:30,it,326,3,10/24/14,"cc,bt",3,Apartment
33241,Cannes,fr,126.42,1,14:00,fr,378,2,8/30/14,"cc,bt",3,Apartment
96336,Florence,it,117.6,1,14:00,it,279,3,10/14/15,"ca, bt,",5,Apartment
106869,Lyon,fr,137.2,1,15:00,fr,186,5,3/15/16,"cc,ca",5,Apartment
84859,Milano,it,0,1,13:00,it,221,10,07/09/2015,"ca, bt,",4,Apartment
97650,Paris,fr,140.7672,39,15:00,fr,4,3,11/20/15,"cc,ca",,Hotel
67816,Roma,it,0,1,13:00,it,13,0,4/21/15,"cc, ca, bt",,Apartment
65218,Florence,it,73.696,2,14:30,it,279,7,04/07/2015,"cc,ca",5,Apartment
83740,Milano,it,0,1,15:00,it,221,12,07/09/2015,"cc,bt",,Apartment
109591,Cannes,fr,164.64,1,14:00,fr,378,13,02/05/2016,"cc,bt",2,Apartment
67880,Nice,fr,0,1,13:00,en,378,13,4/24/15,"ca, bt,",2,Apartment
61214,Milano,it,0,1,14:30,it,221,10,3/17/15,"cc, ca, bt",3,Apartment
5907,Cannes,fr,0,10,15:00,en,378,5,2/24/14,"cc, ca, bt",2,Villa
86443,Roma,it,79.38,4,12:00,it,13,2,7/18/15,"cc,bt",5,Guest house
30152,Palermo,it,0,1,12:00,it,326,10,7/29/14,ca,5,Holiday home
88714,Roma,it,68.6,1,14:00,it,13,3,7/30/15,"ca, bt,",5,Holiday home
97820,Milano,it,244.02,1,14:00,it,221,6,10/21/15,"cc, ca, bt",3,Apartment
107431,Florence,it,61.74,1,15:00,it,279,15,1/21/16,bc,5,Apartment
54338,Roma,it,137.2,1,14:00,it,13,7,1/26/15,"cc, ca, bt",1,Apartment
101164,Florence,it,95.354,4,14:00,it,279,1,12/21/15,"cc,bt",3,Bed and Breakfast
74064,Roma,it,39.9056,5,16:00,it,13,8,5/22/15,"cc,ca,bt,bc",5,Guest house
55089,Cannes,fr,206.584,1,16:00,fr,378,3,1/30/15,"cc, ca, bt",5,Apartment
62838,Milano,it,0,1,15:00,it,221,1,4/29/15,"cc,bt",1,Apartment
84759,Roma,it,97.02,1,14:00,it,13,10,7/21/15,ca,4,Apartment
101939,Paris,fr,99.96,1,12:00,fr,4,11,11/23/15,"cc,ca,bt,bc",4,Apartment
53339,Florence,it,0,1,16:00,es,279,12,1/13/15,"cc,bt",,Apartment
65428,Roma,it,215.6,1,15:00,it,13,5,7/14/15,"cc,ca,bt,bc",1,Apartment
107516,Milano,it,0,1,15:00,it,221,10,1/25/16,"ca, bt,",4,Apartment
42783,Milano,it,0,1,15:00,it,221,3,11/28/14,"cc,bt",3,Apartment
39985,Paris,fr,0,1,16:00,fr,4,2,10/20/14,"cc,bt",,Apartment
101686,Roma,it,0,1,13:00,it,13,2,11/11/2015,"cc,ca",5,Holiday home
49369,Paris,fr,0,1,15:00,fr,4,0,12/08/2014,"cc,bt",3,Apartment
64431,Cannes,fr,107.8,1,16:00,en,378,12,04/11/2015,"cc,bt",3,Apartment
77184,Paris,fr,107.8,1,10:00,fr,4,5,06/08/2015,"cc,ca",3,Apartment
105578,Paris,fr,142.1,1,14:00,fr,4,2,01/08/2016,"cc,bt",3,Apartment
101265,Florence,it,0,2,,it,279,0,11/13/15,"cc,bt",4,Apartment
50885,Milano,it,87.22,1,12:30,it,221,13,02/11/2015,"cc, ca, bt",3,Apartment
30225,Paris,fr,92.12,32,15:00,fr,4,3,7/31/14,ca,4,Hotel
20541,Roma,it,82.32,3,13:00,it,13,12,06/05/2014,"cc,bt",,Bed and Breakfast
47832,Palermo,it,147,1,14:00,it,326,14,12/03/2014,"cc,bt",2,Apartment
1752,Roma,it,0,1,14:00,it,13,0,1/28/14,"cc, ca, bt",,Apartment
51127,Paris,fr,0,1,15:00,fr,4,13,01/07/2015,bc,5,Apartment
48532,Roma,it,83.3,1,15:00,it,13,0,12/07/2014,"cc,bt",3,Apartment
74860,Roma,it,48.02,3,15:00,it,13,5,06/03/2015,"cc, ca, bt",4,Bed and Breakfast
94621,Roma,it,133.28,1,14:00,it,13,5,9/17/15,"cc, ca, bt",3,Apartment
53367,Roma,it,309.582,1,16:00,en,13,6,2/18/15,"cc,bt",4,Apartment
71716,Palermo,it,92.61,1,12:00,it,326,4,5/14/15,"cc, ca, bt",4,Apartment
109344,Paris,fr,107.065,1,13:00,fr,4,0,02/09/2016,"cc,ca",3,Apartment
41675,Roma,it,140.7672,1,14:00,it,13,3,11/03/2014,"cc,ca",1,Apartment
63205,Milano,it,225.4,1,15:00,it,221,2,04/06/2015,"cc,ca",4,Apartment
77152,Paris,fr,0,1,17:00,fr,4,5,06/11/2015,"cc,bt",2,Apartment
93460,Roma,it,196,1,15:30,xu,13,15,09/08/2015,"cc,ca",5,Apartment
7596,Roma,it,78.4,1,15:00,it,13,2,03/12/2014,"ca, bt,",3,Apartment
55404,Roma,it,94.08,1,13:00,it,13,0,02/05/2015,"cc,ca",4,Holiday home
85308,Paris,fr,0,1,15:30,fr,4,6,7/13/15,"cc,bt",3,Apartment
114414,Paris,fr,79.38,31,12:00,fr,4,15,03/11/2016,"cc,ca",4,Hotel
97970,Napoli,it,58.8,3,13:00,it,353,1,10/21/15,"cc, ca, bt",,Bed and Breakfast
113546,Cannes,fr,343,1,15:00,fr,378,3,03/03/2016,"cc,bt",,Apartment
71612,Roma,it,0,1,14:00,it,13,3,5/14/15,"cc,bt",,Apartment
97812,Roma,it,0,3,13:00,it,13,4,10/21/15,"cc,ca,bt,bc",2,Guest house
106788,Palermo,it,38.22,2,14:00,it,326,2,3/15/16,"cc, ca, bt",5,Bed and Breakfast
7316,Roma,it,95.256,73,13:00,it,13,1,03/11/2014,bc,1,Hotel
92420,Napoli,it,34.3,1,11:30,it,353,10,8/31/15,"cc,ca",3,Guest house
109341,Milano,it,88.445,1,14:00,it,221,15,02/08/2016,ca,,Apartment
58477,Roma,it,205.8,1,14:30,it,13,4,03/05/2015,"cc,ca",3,Apartment
65862,Cannes,fr,0,1,14:00,fr,378,12,4/13/15,"cc,bt",,Apartment
97498,Paris,fr,251.86,1,14:00,fr,4,3,10/20/15,"cc,bt",3,Apartment
92745,Paris,fr,0,1,14:00,fr,4,1,10/14/15,"cc, ca, bt",5,Apartment
27839,Paris,fr,255.78,1,15:00,fr,4,12,8/20/14,"cc, ca, bt",3,Apartment
69165,Milano,it,113.68,2,15:00,it,221,0,4/30/15,"cc,ca",2,Apartment
88935,Venice,it,0,1,13:00,it,363,7,7/31/15,"cc,bt",,Apartment
25527,Roma,it,0,1,12:00,it,13,2,6/26/14,"cc, ca, bt",3,Apartment
27713,Paris,fr,0,1,15:00,fr,4,11,7/17/15,"cc,ca",3,Apartment
84191,Roma,it,0,1,12:00,en,13,1,07/07/2015,"cc,ca",3,Apartment
12741,Nice,fr,0,1,16:00,fr,378,6,05/05/2014,"cc,bt",4,Villa
108849,Roma,it,97.02,2,13:00,it,13,8,02/11/2016,"cc,bt",,Holiday home
75102,Napoli,it,0,1,13:00,it,353,9,5/29/15,"cc,ca,bt,bc",4,Holiday home
68260,Milano,it,0,1,14:30,it,221,13,4/27/15,"cc,bt",,Apartment
79362,Florence,it,0,1,15:00,it,279,7,06/12/2015,ca,5,Apartment
57435,Roma,it,0,2,13:00,it,13,7,2/17/15,"cc,bt",3,Holiday home
112058,Florence,it,92.12,1,14:00,it,279,13,2/26/16,"cc,bt",5,Apartment
93,Cannes,fr,107.8,4,15:00,fr,378,5,5/22/15,"cc,ca,bt,bc",,Apartment
111424,Roma,it,88.2,1,15:00,it,13,6,03/09/2016,"cc, ca, bt",2,Holiday home
111234,Napoli,it,0,1,14:00,it,353,1,2/16/16,bc,4,Apartment
8418,Milano,it,0,1,14:30,it,221,4,3/18/14,"cc, ca, bt",2,Apartment
96860,Napoli,it,53.9,3,13:30,it,353,0,10/16/15,"cc, ca, bt",2,Bed and Breakfast
109096,Roma,it,93.1,1,14:00,it,13,12,3/16/16,"ca, bt,",4,Apartment
108423,Venice,it,62.72,4,12:00,it,363,2,2/27/16,ca,2,Guest house
97395,Milano,it,98,1,14:00,it,221,0,10/26/15,"cc,bt",5,Apartment
13912,Roma,it,58.8,5,10:30,it,13,14,05/02/2014,"cc,bt",,Bed and Breakfast
44119,Florence,it,88.2,1,15:00,it,279,6,11/26/14,"cc,ca,bt,bc",3,Apartment
14030,Palermo,it,0,1,11:00,it,326,9,05/02/2014,"cc,bt",3,Apartment
111501,Roma,it,0,1,11:00,it,13,14,2/27/16,"cc,ca,bt,bc",1,Apartment
89256,Paris,fr,92.61,1,17:00,fr,4,10,8/21/15,"cc, ca, bt",3,Apartment
38997,Milano,it,146.02,1,14:00,it,221,3,9/29/14,"cc,bt",5,Apartment
63331,Paris,fr,169.05,1,13:00,fr,4,6,4/22/15,"cc,bt",3,Apartment
50870,Roma,it,165.62,1,14:00,it,13,6,12/20/14,ca,5,Apartment
39505,Nice,fr,0,1,13:00,fr,378,4,10/06/2014,"cc,ca",3,Apartment
19328,Roma,it,0,1,15:00,it,13,1,5/28/14,"cc,ca",,Apartment
39514,Paris,fr,274.4,1,17:00,fr,4,3,10/07/2014,"cc,bt",3,Apartment
57822,Cannes,fr,0,1,14:00,fr,378,13,2/24/15,"cc, ca, bt",3,Apartment
51555,Roma,it,71.5204,5,14:00,it,13,12,12/30/14,"cc,bt",5,Guest house
101177,Roma,it,68.6,1,12:00,it,13,1,11/05/2015,"cc, ca, bt",3,Apartment
74948,Paris,fr,28.42,386,12:00,fr,4,1,06/03/2015,"cc,bt",3,Hotel
51716,Roma,it,116.62,5,13:00,en,13,5,12/31/14,"ca, bt,",5,Bed and Breakfast
66013,Roma,it,0,1,15:00,it,13,10,5/28/15,"cc, ca, bt",3,Apartment
104837,Roma,it,88.2,12,14:30,en,13,10,12/30/15,"cc,bt",3,Hotel
89887,Milano,it,53.9,1,14:00,it,221,1,08/07/2015,"cc,ca,bt,bc",4,Apartment
96224,Paris,fr,189.728,1,15:00,fr,4,9,10/07/2015,"cc, ca, bt",3,Apartment
74968,Roma,it,106.82,3,13:00,it,13,8,5/28/15,"ca, bt,",,Bed and Breakfast
58420,Milano,it,0,1,12:00,it,221,7,2/25/15,"cc,bt",1,Apartment
35564,Paris,fr,0,1,14:00,fr,4,9,9/23/14,"cc,bt",4,Apartment
109573,Roma,it,60.76,1,14:00,it,13,10,2/23/16,"cc,ca",5,Holiday home
41089,Roma,it,83.3,1,12:00,it,13,11,10/23/14,"cc,bt",5,Apartment
32432,Roma,it,0,5,14:00,it,13,4,8/21/14,"ca, bt,",5,Guest house
88685,Venice,it,202.86,1,14:00,xu,363,3,08/07/2015,"cc,ca",4,Apartment
9132,Palermo,it,49,4,12:30,it,326,12,3/19/14,"cc,bt",3,Bed and Breakfast
83538,Napoli,it,343,1,12:00,it,353,1,07/01/2015,"cc, ca, bt",5,Apartment
109448,Roma,it,78.4,1,14:00,it,13,13,3/15/16,"cc,ca",3,Apartment
108545,Roma,it,78.4,1,15:00,it,13,1,2/14/16,"cc, ca, bt",4,Apartment
41218,Roma,it,269.5,1,14:00,it,13,1,10/28/14,"cc,bt",,Apartment
59488,Paris,fr,67.62,1,14:00,fr,4,1,03/05/2015,"cc, ca, bt",,Apartment
105170,Napoli,it,38.416,1,11:30,it,353,7,1/26/16,"cc,bt",,Bed and Breakfast
109052,Roma,it,68.6,4,12:00,it,13,5,02/04/2016,"cc, ca, bt",1,Guest house
40522,Milano,it,74.97,1,13:00,it,221,14,10/17/14,"cc,ca,bt,bc",,Apartment
68040,Florence,it,0,1,16:00,NA,279,3,4/28/15,"cc, ca, bt",3,Apartment
52956,Cannes,fr,274.4,1,14:00,fr,378,11,1/15/15,"cc,ca,bt,bc",3,Apartment
116759,Nice,fr,115.64,1,15:00,fr,378,0,04/05/2016,"cc,ca,bt,bc",5,Apartment
6098,Roma,it,63.7,4,13:30,it,13,3,2/28/14,"cc,bt",3,Guest house
81166,Florence,it,0,1,15:30,it,279,2,6/23/15,"cc,bt",2,Apartment
79765,Roma,it,0,1,15:00,it,13,7,6/17/15,"cc, ca, bt",3,Apartment
74584,Nice,fr,0,1,14:00,fr,378,8,5/29/15,"cc,bt",,Apartment
27857,Venice,it,245,1,14:30,en,363,1,7/17/14,"ca, bt,",,Apartment
73064,Roma,it,0,1,15:00,it,13,3,5/19/15,"ca, bt,",,Holiday home
11584,Roma,it,0,61,7:00,it,13,4,04/10/2014,ca,,Hotel
5078,Lyon,fr,0,2,16:00,fr,186,5,02/05/2014,"cc,bt",3,Apartment
93495,Paris,fr,387.1,1,15:00,fr,4,1,09/07/2015,"ca, bt,",3,Apartment
96755,Roma,it,0,1,14:00,it,13,6,11/01/2015,"cc,bt",5,Apartment
35389,Roma,it,48.02,3,13:00,it,13,11,09/12/2014,"cc,ca",3,Bed and Breakfast
52494,Venice,it,77.42,3,14:00,it,363,2,01/08/2015,"ca, bt,",4,Bed and Breakfast
79588,Cannes,fr,343,1,13:00,fr,378,10,6/15/15,ca,4,Apartment
111550,Napoli,it,88.2,1,14:00,it,353,1,2/26/16,"ca, bt,",2,Apartment
36440,Roma,it,49,1,12:00,it,13,4,9/23/14,"cc,bt",,Apartment
77964,Paris,fr,0,1,14:30,xb,4,3,06/09/2015,"cc,bt",,Apartment
83980,Milano,it,0,1,14:00,it,221,3,07/03/2015,"cc,ca",1,Apartment
25734,Roma,it,176.4,1,14:00,it,13,8,6/27/14,"cc,bt",3,Apartment
66528,Milano,it,151.1094663,1,15:00,it,221,0,4/14/15,ca,3,Apartment
66837,Roma,it,0,1,14:00,xu,13,10,4/27/15,"cc,ca,bt,bc",3,Apartment
19052,Roma,it,49,5,12:00,it,13,8,5/26/14,"cc,bt",5,Bed and Breakfast
71958,Napoli,it,587.02,1,12:00,it,353,15,6/16/15,"cc, ca, bt",1,Apartment
61723,Nice,fr,150.528,1,14:00,fr,378,4,3/26/15,"cc,bt",,Apartment
56242,Palermo,it,86.24,3,14:00,it,326,0,02/10/2015,ca,3,Apartment
7317,Venice,it,0,2,14:00,it,363,3,03/12/2014,"cc, ca, bt",3,Apartment
109833,Nice,fr,0,1,14:00,en,378,9,02/05/2016,ca,4,Apartment
68875,Florence,it,141.12,1,14:30,it,279,7,05/02/2015,"ca, bt,",5,Apartment
67939,Paris,fr,276.85,1,15:00,fr,4,5,4/23/15,"cc,bt",2,Apartment
73116,Napoli,it,73.5,1,11:00,it,353,2,5/19/15,"cc,bt",3,Apartment
46556,Roma,it,186.2,2,13:30,it,13,3,12/01/2014,"cc,bt",5,Apartment
20461,Roma,it,88.2,1,12:00,it,13,11,06/07/2014,"cc,bt",,Apartment
79446,Cannes,fr,155.82,1,13:00,en,378,8,6/15/15,"cc,ca,bt,bc",1,Apartment
29342,Cannes,fr,245,1,14:30,fr,378,9,08/05/2014,"cc,ca,bt,bc",1,Apartment
40938,Roma,it,73.5,2,14:00,it,13,7,10/23/14,bc,5,Apartment
71582,Paris,fr,0,1,18:30,fr,4,1,5/14/15,"cc,ca",,Apartment
57609,Roma,it,0,1,12:00,it,13,1,2/18/15,"ca, bt,",,Apartment
77745,Roma,it,58.8,3,15:30,it,13,2,06/09/2015,"cc,ca",3,Guest house
96630,Nice,fr,77.42,1,14:00,fr,378,6,10/10/2015,"cc,bt",4,Apartment
68337,Milano,it,98,2,12:30,it,221,14,05/04/2015,"cc, ca, bt",3,Apartment
6627,Roma,it,106.82,1,14:00,it,13,9,2/18/14,"cc,ca",3,Apartment
65751,Florence,it,240.1,1,15:30,NA,279,14,4/23/15,"cc,ca",3,Apartment
72286,Paris,fr,0,1,15:00,NA,4,4,5/21/15,"cc,ca",5,Apartment
41653,Roma,it,151.4688,1,15:00,it,13,0,11/03/2014,bc,3,Apartment
1266,Paris,fr,0,1,15:00,NA,4,2,2/20/14,bc,,Apartment
97676,Lyon,fr,0,1,16:00,fr,186,9,10/16/15,"cc, ca, bt",5,Apartment
75401,Roma,it,0,1,15:00,it,13,3,5/31/15,"cc,bt",5,Apartment
32820,Roma,it,0,1,14:00,NA,13,3,11/25/14,"cc,ca,bt,bc",,Apartment
29332,Paris,fr,0,1,15:00,fr,4,5,7/17/15,"cc, ca, bt",5,Apartment
95982,Lyon,fr,200.9,1,14:00,fr,186,5,11/02/2015,"ca, bt,",2,Apartment
108864,Cannes,fr,158.5836,1,16:00,fr,378,1,02/12/2016,"cc,bt",3,Apartment
67072,Milano,it,196,3,14:00,it,221,11,4/17/15,"ca, bt,",1,Guest house
102927,Napoli,it,0,1,9:30,it,353,5,11/20/15,ca,3,Apartment
61618,Milano,it,39.2,3,14:30,it,221,15,3/15/15,"cc,ca,bt,bc",,Bed and Breakfast
113029,Cannes,fr,284.2,1,15:00,fr,378,8,03/07/2016,"cc,bt",4,Apartment
41318,Milano,it,49,1,12:00,it,221,12,10/29/14,"cc,bt",1,Apartment
103057,Milano,it,0,1,14:00,it,221,8,12/10/2015,"ca, bt,",2,Apartment
82248,Nice,fr,225.4,1,16:00,fr,378,3,6/30/15,"cc,bt",5,Apartment
65262,Milano,it,93.1,1,13:00,it,221,10,04/09/2015,"cc,ca,bt,bc",,Apartment
80632,Paris,fr,0,1,14:00,fr,4,9,6/23/15,"cc,bt",3,Apartment
105644,Florence,it,88.2,1,16:00,it,279,2,01/06/2016,"ca, bt,",1,Apartment
21193,Nice,fr,0,1,14:00,fr,378,0,09/11/2014,"cc,bt",,Apartment
32496,Roma,it,0,1,14:00,it,13,10,8/22/14,"cc,ca",1,Apartment
87708,Palermo,it,44.1,3,13:30,it,326,12,7/24/15,"cc,ca,bt,bc",3,Bed and Breakfast
83779,Roma,it,117.6,3,14:00,it,13,5,7/13/15,"cc, ca, bt",1,Apartment
51744,Florence,it,0,2,15:00,it,279,2,01/01/2015,"cc,bt",3,Apartment
46333,Milano,it,88.2,1,15:00,it,221,14,11/29/14,ca,5,Apartment
102228,Palermo,it,0,1,10:30,it,326,5,11/14/15,"cc,bt",4,Holiday home
42610,Roma,it,224.42,1,7:00,it,13,3,11/11/2014,"cc, ca, bt",3,Apartment
115713,Nice,fr,0,1,14:00,fr,378,4,3/25/16,"cc,bt",1,Apartment
37237,Roma,it,57.82,4,12:00,it,13,9,9/24/14,ca,2,Bed and Breakfast
66914,Milano,it,0,1,11:30,it,221,1,4/15/15,"cc, ca, bt",3,Apartment
5365,Paris,fr,0,1,12:00,en,4,1,02/07/2014,ca,2,Apartment
41191,Paris,fr,0,2,14:00,en,4,11,11/02/2014,"cc,bt",3,Guest house
97665,Florence,it,122.5,1,14:00,xu,279,14,10/18/15,"cc,ca",,Apartment
102583,Paris,fr,99.176,1,13:30,en,4,15,11/24/15,"cc,bt",4,Apartment
44886,Nice,fr,102.5733337,1,16:00,NA,378,0,12/05/2014,"ca, bt,",4,Apartment
77936,Milano,it,145.383,1,14:00,it,221,15,06/12/2015,"cc,bt",5,Apartment
8879,Roma,it,0,1,13:00,it,13,3,3/21/14,"cc,ca",2,Apartment
56976,Milano,it,98,1,11:00,it,221,0,2/20/15,ca,,Apartment
108920,Cannes,fr,0,1,13:00,fr,378,5,03/01/2016,"ca, bt,",2,Apartment
27967,Roma,it,117.6,1,12:00,it,13,2,7/17/14,"cc,bt",4,Holiday home
99256,Cannes,fr,0,1,14:00,sv,378,3,10/29/15,"cc,ca,bt,bc",4,Apartment
32736,Roma,it,0,1,14:30,it,13,15,8/26/14,"cc,bt",,Apartment
73509,Nice,fr,93.1,1,14:00,fr,378,12,5/21/15,ca,1,Apartment
99954,Venice,it,372.4,3,14:00,zh,363,13,11/05/2015,"cc, ca, bt",3,Homestay
41911,Paris,fr,0,1,10:00,fr,4,4,11/19/14,"ca, bt,",5,Apartment
6634,Paris,fr,63.7,1,14:00,fr,4,2,2/19/14,"cc,ca,bt,bc",1,Apartment
84665,Roma,it,137.2,1,13:00,it,13,0,7/15/15,"cc, ca, bt",3,Apartment
80427,Roma,it,0,1,14:00,it,13,0,6/18/15,"cc, ca, bt",3,Holiday home
64838,Roma,it,237.258,1,15:00,it,13,3,04/08/2015,"cc, ca, bt",4,Apartment
114069,Paris,fr,118.58,1,15:00,en,4,1,3/17/16,"cc,bt",5,Apartment
39603,Roma,it,38.22,1,14:30,it,13,5,10/07/2014,"cc,ca",4,Holiday home
85991,Milano,it,0,1,15:00,it,221,0,7/15/15,"cc,bt",3,Apartment
50890,Roma,it,0,4,12:00,it,13,11,12/17/14,"cc, ca, bt",,Bed and Breakfast
95590,Roma,it,0,1,15:00,it,13,15,9/28/15,"cc,ca",5,Holiday home
93113,Paris,fr,127.4,1,15:00,fr,4,11,09/04/2015,"cc,ca,bt,bc",5,Apartment
97358,Cannes,fr,120.54,1,15:30,en,378,10,10/14/15,ca,3,Apartment
51301,Paris,fr,0,1,15:00,fr,4,2,01/07/2015,bc,1,Apartment
1326,Venice,it,0,3,15:00,NA,363,8,3/14/14,"cc, ca, bt",3,Apartment
105311,Paris,fr,245,1,14:00,fr,4,14,1/23/16,"ca, bt,",3,Apartment
55628,Paris,fr,210.7,1,14:00,en,4,9,02/05/2015,"cc,bt",1,Apartment
50755,Roma,it,111.1973337,1,12:00,it,13,2,12/19/14,"cc,bt",3,Apartment
105071,Paris,fr,149.058,1,14:00,en,4,0,12/11/2015,"cc,bt",5,Apartment
6541,Milano,it,0,1,15:00,it,221,5,5/21/14,ca,,Apartment
35242,Cannes,fr,0,1,14:00,fr,378,3,9/15/14,"cc,ca",3,Apartment
102587,Paris,fr,113.19,1,15:00,en,4,13,11/24/15,"cc, ca, bt",3,Apartment
31273,Paris,fr,0,1,16:00,fr,4,15,8/19/14,"cc,ca,bt,bc",3,Apartment
110949,Roma,it,0,2,12:00,it,13,3,03/01/2016,"cc,ca",,Bed and Breakfast
91569,Roma,it,36.26,1,15:00,it,13,5,8/21/15,"cc,bt",1,Apartment
12389,Paris,fr,0,1,14:30,fr,4,1,4/17/14,ca,2,Apartment
96143,Milano,it,83.3,1,14:00,it,221,4,10/07/2015,"cc,bt",5,Apartment
89366,Roma,it,0,1,14:00,it,13,14,09/01/2015,"cc, ca, bt",5,Apartment
19402,Napoli,it,69.678,5,16:00,en,353,3,5/27/14,"cc,bt",,Bed and Breakfast
11679,Paris,fr,96.138,1,14:00,fr,4,1,04/10/2014,"cc, ca, bt",3,Apartment
31360,Roma,it,76.44,6,13:00,it,13,6,09/04/2014,"cc,bt",2,Bed and Breakfast
51686,Paris,fr,98,1,14:00,fr,4,1,12/26/14,"cc,bt",4,Apartment
62443,Nice,fr,92.463,135,12:00,NA,378,3,5/13/15,"cc,bt",3,Hotel
82512,Cannes,fr,109.76,1,14:00,fr,378,0,07/07/2015,"cc,ca",5,Apartment
95288,Paris,fr,131.32,1,15:00,fr,4,2,2/23/16,"cc, ca, bt",4,Apartment
96750,Florence,it,40.18,1,15:00,it,279,6,10/07/2015,"cc, ca, bt",,Holiday home
79245,Milano,it,48.02,1,14:30,xu,221,9,6/23/15,"cc, ca, bt",3,Apartment
56733,Paris,fr,504.7,1,14:00,NA,4,13,2/24/15,"cc,ca,bt,bc",,Apartment
113161,Florence,it,0,2,16:00,NA,279,11,03/11/2016,"cc, ca, bt",3,Apartment
89978,Napoli,it,68.6,3,8:30,it,353,15,08/12/2015,"cc,bt",4,Bed and Breakfast
103692,Paris,fr,58.8,1,15:00,fr,4,3,12/16/15,"cc, ca, bt",5,Apartment
77344,Palermo,it,23.52,4,11:30,xb,326,14,06/04/2015,"cc,bt",5,Bed and Breakfast
78993,Milano,it,0,1,14:00,it,221,0,6/23/15,ca,3,Apartment
